	pathway	description	AB1	AB10	AB2	AB3	AB4	AB5	AB6	AB7	AB8	AB9	AC1	AC2	AC3	AC4	AC5	AC6	AC7	AC8	AC9	BA1	BA10	BA2	BA3	BA4	BA5	BA6	BA7	BA8	BA9
260	PWY-6572	chondroitin sulfate degradation I (bacterial)	438.8794686517724	604.5385181187903	1541.8309714297832	601.6483437525565	840.1499954549091	765.9300699167442	525.1870528130036	619.9022281650387	573.1712286258487	707.9659835554152	1539.7779323737518	1615.417454185087	1923.803295916539	2700.4276724647384	2092.28659910972	1038.9871084424476	3044.865854702983	2056.530056190228	2537.008575991059	1675.9185318142945	1067.0718492182757	1394.0914824335134	821.5615687910588	1444.9872408892857	402.21552000595136	964.4117300877482	1424.2713802005555	1524.4024579322745	957.9125959590508
261	PWY-6588	pyruvate fermentation to acetone	12377.394179962916	11605.889907623405	8737.596727431546	8036.131240941783	49778.062911102126	6703.799759362314	17203.69633940817	16059.375435333495	15246.538983642018	25243.56702539089	33672.02720289062	22845.807073780925	16775.32649159246	16807.626134729588	19957.37899861329	8862.383036088682	20779.70092791905	16100.360156388464	20241.471991412265	16814.768494741114	10901.200897533745	19910.32394431268	13342.833127666096	24403.510788034982	19309.47647009344	18100.97363441464	12090.69884041962	8834.54902570763	16982.15649272819
262	PWY-6590	superpathway of Clostridium acetobutylicum acidogenic fermentation	7678.172762370698	3567.5027027091246	6981.332585019722	4046.702294131093	6436.61458620825	5850.172055648613	3759.7729810115256	6068.361155897302	4853.4647754859125	8549.405013963838	9549.934669618642	17961.806732592067	13812.85896061222	18246.81088243917	15705.73363778381	9556.004163245922	14935.04871815828	10403.446780684308	15805.848201900504	9937.92945581842	16376.749323495513	11684.749313024748	7952.424207891227	10485.612924455314	7067.527492736444	5833.541136962504	10115.45292023686	6908.289969147583	7654.503844699329
263	PWY-6608	guanosine nucleotides degradation III	23041.73200586856	18716.241176231684	16605.716809906484	19304.83032521687	41127.40779473151	13882.738543416755	10080.74645518803	16019.161992167348	32182.57954375712	30288.74532890681	10306.010212002602	39301.2778682901	16414.64085841702	10910.45478121082	17255.82233089384	9021.811617714637	11882.206197290856	16924.03156562969	18079.3298094778	18133.469951326395	22032.229909042	15676.879943430476	15270.093185037707	23054.926229806915	63717.35163609588	16543.92128796659	21252.660622223542	10533.486059749945	19731.043359795425
264	PWY-6609	adenine and adenosine salvage III	59067.09918425557	58215.49437540415	66602.26451071918	62679.38506635041	97114.65284624977	52751.54090283769	59615.66134525337	71995.26908433798	65276.95616910423	73433.29369980698	83119.41414943762	92866.344447817	88292.1308458444	78229.8068345209	89978.46989226183	60390.37414500898	73014.1051801234	74464.15130483422	90223.85690553756	72630.81237079517	75629.72643858763	93156.25874436718	74079.66448271663	71633.13998465377	109739.45720175611	96517.6564651092	76877.68247522187	78319.22674235256	80322.07027556819
265	PWY-6612	superpathway of tetrahydrofolate biosynthesis	51509.68556582607	52205.27044697746	60953.15000820218	56162.62171471724	66991.00361556315	47389.97195956961	48379.95721224858	52881.83485327893	50692.91356304587	53850.085971257424	68167.91780746293	69005.0908552058	70179.12021701643	66339.1082636739	76065.12426444651	52552.190207702464	62992.82954379359	57691.91451025477	76254.33259263201	60592.0987913732	62924.04815184997	84141.65643883884	62283.88169512874	56080.909798043605	55390.65781279035	85899.73167280959	65965.53116158117	70745.55015841936	65574.80532867534
266	PWY-6628	superpathway of L-phenylalanine biosynthesis	20695.44050509138	28042.19959595389	25107.733753545628	16903.905645002218	29285.60125648065	11698.942290264064	17502.073510116832	19647.3846161608	23168.96363012663	17078.710813302605	20887.749766754994	29905.228214330506	13595.281887832483	25736.69520685876	14882.494227206447	15308.780117190248	13429.308484919704	19234.72755773761	26070.415094905664	15415.11460022166	17290.746501766618	18811.263825964143	30584.220467560823	17261.512859061128	46728.794799382566	18132.87068657855	33818.442121492444	25714.3470229732	21157.35410085104
267	PWY-6629	superpathway of L-tryptophan biosynthesis	23.98925190410964	3.959726497334721	23.99034113354721	3.959719283429436	15.95748844721018	23.98816574570561	11.997209535483751	459.73152125273975	39.93458858810604	119.77635840392573	27.94940913259548	171.6577376455666	11.99823367555822	79.95799447603824	298.88165090811856	1335.5249303100811	1930.78929250033	735.7240990180138	263.1698760696374	35.97961959638309	115.84185829725936	75.88932110720297	32.02427501071828	55.99058756887016	51.93632818005288	59.95285448130058	35.98152763690299	47.9656563532254	199.47732297513963
268	PWY-6630	superpathway of L-tyrosine biosynthesis	19755.051721545333	26383.259050785902	23482.330276257173	15918.36622591118	28885.52296316961	11221.596263844513	16659.788867107112	19058.99755033626	22550.491121483188	16748.099429059737	20282.16868422116	29524.26301816065	13392.21838564962	25241.999346737863	14583.938900467338	14903.463175935012	13225.025636367876	18877.01720832369	25398.50869546856	15030.96119653418	16937.394741178832	18265.36763856399	29378.86953699797	16845.05015909558	46361.95641974099	17605.397517561392	32527.28114096166	24618.0322515639	20599.656499479654
269	PWY-6641	superpathway of sulfolactate degradation	34.70367402735391	67.93051116801858	114.5687699872811	78.48899638222082	248.29451249134587	96.6791994448369	169.48909393271077	113.8871860550082	104.51438937274276	103.6102623517211	176.06714134777113	898.8174443710586	980.400911044971	285.96382786726963	423.510036349743	248.17450225899668	279.2446034596592	228.7519057309848	292.2520722247165	627.4639557850816	1521.0172637198316	155.06502922128982	140.33830416470428	280.64081951000014	136.46022316926707	329.6635773756925	561.3595315551596	490.1876721513517	172.23001882332449
270	PWY-6654	phosphopantothenate biosynthesis III	15.995842342069338	7.998990737206588	3.9997603465724834	9.998146089223605	43.98253593949386	23.98717654020248	15.995883771244868	19.994504538608016	11.99781280105855	0.0	15.997504537568195	101.89201067124192	9.99875103672552	15.996795151167785	199.5337267375388	11.997597132279546	7.999190168263957	1.99994948146442	13.997978637854132	25.99026567330474	93.88507488349433	21.994644288727663	27.99041345917376	65.94484363671032	13.99775611603894	7.99932419530581	107.8678224957963	3.99981035358281	31.98905189466752
271	PWY-6660	2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7969175106506824	0.3996878333689001	0.0	0.0	5.159852653026143	0.0	0.0	0.0	0.266666560025677	0.0	0.0	0.0	0.0
272	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-oxopent-4-enoate	1.1380362318451187	0.0	0.0	0.0	0.3910452961672473	0.0	0.0	0.4166375545851528	0.2090335305719921	0.4283147853736088	0.0	0.0	0.0	0.0	0.4207779030439684	5.378804211577304	0.8340087078771589	8.81007506833587	41.1143862929259	1.3782467532467533	50.72909932454623	0.3910452961672473	0.3910452961672473	0.4207779030439684	0.2033484162895927	0.941647634584013	0.592570888468809	0.0	0.2084039087947883
273	PWY-6700	queuosine biosynthesis	45427.43193697153	48750.85926422464	58647.60551847603	56329.25307314085	56728.62750343083	45571.76370981982	45492.85063867685	37649.40388182359	39699.27020860328	44614.54155157667	68554.24485257539	60332.46614263001	65495.251417805215	65400.06196753798	73342.60738386067	51515.11873644956	62546.48281542209	52610.20735206145	71985.78455415316	58184.520293045534	53422.08966391275	86002.94953611912	60802.79542225286	55174.83031139364	39387.2078154703	86863.1552784469	63709.80559191747	71611.04895499985	61637.77224404301
274	PWY-6703	preQ0 biosynthesis	38052.09264893133	40815.11499329738	49672.76490852664	46929.2886889085	43619.75464129948	38469.712696532566	36489.80986116787	30443.98568419034	32494.79413401792	36416.57082924996	53845.2073638416	49107.209962842506	56091.35582926975	55520.70694567118	61037.78537273431	44299.24445333211	51026.44132391628	43350.09414847574	60458.91148417712	47554.37686556519	44185.03664138396	71345.9269827024	50685.71977891539	43756.116400262734	28469.674658417087	71928.74057521729	53821.07489282905	60724.81102383316	49711.526641659904
275	PWY-6708	ubiquinol-8 biosynthesis (prokaryotic)	5180.865588008083	1144.052347854564	1524.8078665416542	2250.5073828785694	5371.432217017514	1702.9112531493508	1897.4732934202843	3627.0041328983257	4541.361505132351	2514.2157866397865	1858.1867031672807	10835.009669691744	3339.2994385091733	2057.4963726611054	3935.1833379704326	2720.593533390662	3429.033368392837	3121.618683180999	3835.992750835151	3158.8914323729364	6846.494680319667	4151.011062806009	2347.474219445698	2450.575361128883	11102.248166170377	2924.472633372383	2694.18684738167	1844.82939701598	1887.2432456523225
276	PWY-6713	L-rhamnose degradation II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.987683840116033	0.0	36.0911571270504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
277	PWY-6728	methylaspartate cycle	197.59483186012616	90.70105266713372	265.5877964641161	64.6934890197546	150.33429713582774	255.2523209976777	247.32604948558568	254.2126921430089	248.893504621424	165.14574303682753	422.94142841105423	469.1872651979968	483.5674392681752	345.1119122667981	1231.0318113798355	554.0673248628372	777.1665534422121	380.6720048036544	538.2859727817049	580.9775483343625	1839.705676865528	659.5713257331281	290.6906239461105	260.1101835180794	120.9779348814613	326.8524865281772	628.9508794349886	858.194643458414	181.78610886073085
278	PWY-6731	starch degradation III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.241578169913228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
279	PWY-6737	starch degradation V	64608.15334650312	74657.76730094799	77151.3199679459	75497.38566676123	114406.8386436956	62406.74530575424	65811.45746212106	64755.61060589446	75443.57336262494	77954.60921141111	87099.23282573794	103101.45331384418	88929.28430282716	81999.58951987037	93478.9239089305	66017.6395935126	76537.75751672545	77105.46055287722	98303.89013625846	79215.70717061752	79321.34841164477	107960.35894645382	79577.43643378984	75949.18088319377	127918.9193589362	111424.94094461136	82960.0264889551	90908.04157779014	87024.55588112965
280	PWY-6749	CMP-legionaminate biosynthesis I	166.0349532705428	137.10273610966777	147.0709432056414	280.09287960839595	565.6560805097454	257.26031848749346	292.35391889179846	719.5177688559666	472.43510984004536	1339.3196428427943	128.5030670365373	345.8091666622853	136.50223092548316	196.22999461208568	851.9298570990455	186.4839942463724	498.5285558486258	531.6614611909658	1096.6543781700923	264.1352287836456	270.96944404657546	273.07299086296297	335.15759731075536	159.3636564774266	433.5952999282007	385.6576679036866	234.4226196721968	325.6374275932975	502.4634193246037
281	PWY-6876	isopropanol biosynthesis	99.8717541929809	0.0	0.0	3.9996833579936895	1.999976026612316	7.998735634727438	75.91720848403996	27.9933332903084	9.998878997983535	0.0	493.6679796056657	239.60050329626148	338.9591652225117	815.5050523576374	297.116411356123	188.804255325166	281.77861898309726	574.1402646767983	792.8037688605625	18.656001190498188	109.89779387182053	0.0	1.9999466825190968	19.99559503420869	1.99997345693969	5.999595180727766	13.99764705337618	33.98376443030125	17.9965152418507
282	PWY-6891	thiazole biosynthesis II (Bacillus)	6130.260022025174	4271.1115541318695	2347.0393482290974	4061.248152167689	9343.870566646923	3821.826564365309	3901.685062103441	6348.290258726186	8219.120691270935	6604.698409612031	3177.9817880153587	10225.422471649825	5482.065893454085	4958.93571856282	6605.882516759083	5101.189381841478	5056.579022387553	7207.78418484589	7563.276626976649	4453.0091309565305	3782.6745641690113	5076.194034375466	4559.885015577922	2592.854723898646	13028.062723695402	3467.5930268125617	4548.377958342236	2971.268833001644	4233.920516626041
283	PWY-6892	thiazole biosynthesis I (E. coli)	32143.38707737778	31229.499994113965	34011.59346036708	31798.19623013173	49972.336727542206	34376.542233959146	34481.3655796733	26597.66707985384	41306.78009582977	33744.74769559548	37702.86045669454	53913.733066804	48211.746232554375	49135.5817652644	43392.10705065193	31923.10265178717	40232.10133385127	39310.49640433726	43531.20185327456	34226.20196989936	30707.30450320991	35826.74833060767	36861.78843945298	30650.6573022377	30579.69992083694	34833.03625640729	36042.77478456526	37330.941443641816	35839.65518081073
284	PWY-6895	superpathway of thiamin diphosphate biosynthesis II	19951.76130081836	15747.1020162876	10119.178646050445	15642.767313025315	28084.1085611348	14566.48516340351	14651.56386264045	19011.903662078515	23413.9236124441	20820.64502902308	13195.335127494693	31151.950856852272	20603.57601526895	19268.1682405887	24029.049603185373	18186.46328870081	19052.67030815129	23538.09806701708	26464.76316189832	17027.127928147904	14677.549363519627	20101.91722236636	17427.89808198692	10805.43305606777	26597.098478382723	14737.71077308484	17533.85062654155	12594.028174079986	16457.793548412126
285	PWY-6897	thiamin salvage II	48641.47368502016	51404.46255215238	62557.63157581341	59867.71515531602	59942.34309460758	51482.49780725248	49921.96207540188	42425.408049250735	44720.32114655846	48235.116685877016	66589.15748211932	64980.6281630377	68028.52351933677	70132.85083672205	75591.25737119475	52476.08046739343	63897.598772571146	55806.88090822031	75187.02888522466	61606.71762959981	56958.22832700641	81523.88054747447	60868.18871952192	54537.87689178828	60334.495128568335	85074.14794591276	62032.68483475824	66177.4938428109	61524.49445649866
286	PWY-6901	superpathway of glucose and xylose degradation	23683.71507389825	21952.80931325458	33810.34071103115	16583.61981774387	30488.277275800843	19065.661288847896	18250.53446936488	30875.071445984453	21980.34759248073	29110.35086924924	39245.1100282654	44406.09302417335	43168.028307122855	45169.08434637498	40231.29511261309	30803.685727295386	40301.83579230933	42286.781203982086	43771.54378421869	31907.2496019692	34651.47737331503	38118.06550537953	40024.680176564616	34897.554457397266	15635.135504132402	40201.07832563923	43023.26815232662	43625.05866351076	44320.69565509084
287	PWY-6906	chitin derivatives degradation	7.696354764679347	3.3170881460048096	15.331781814310768	20.151955646754026	7.396375057563698	24.78213299851391	6.231112869357292	91.16304829903088	11.118636619021393	33.331034096923794	13.271019193768344	41.16107440882397	9.148825784770752	17.016447257472	19.33480901989309	219.43212419591592	229.0960860559682	328.32909533122097	270.2645822127516	9.972478034981798	394.02698112457006	35.35027298121204	7.395088708977298	15.698619504105777	19.095727717571624	14.200309256026983	23.960983600836173	12.481895509572906	48.56470606855156
288	PWY-6944	androstenedione degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.40244853948656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289	PWY-6948	sitosterol degradation to androstenedione	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.196063525283424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290	PWY-6969	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	46684.051135744674	44678.368393081706	54580.86347166542	46928.91145718943	65146.51623694543	42859.27496589553	41181.6294591288	41207.37318478258	47494.17179931017	51438.30046205936	60285.822203511525	76491.8205003816	70551.56936400791	73272.98650913866	68897.04650548815	50014.08833507032	62384.258549624	53368.83574324573	69340.35428674746	54935.47784050352	57244.601145950495	71155.81632586388	55595.23976385418	54233.92100056455	52967.77998870907	66013.96169948652	62978.82527485775	59545.98820907282	59777.12165217811
