pathway	description	#SampleID	Abundance	Group	relative_abundance
ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis	AC5	88212.32785261344	CMY	0.007842235533007532
AST-PWY	L-arginine degradation II (AST pathway)	AC5	288.0781543092272	CMY	2.5610669086771147e-05
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	AC5	30533.86744973099	CMY	0.002714516055788774
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched amino acid biosynthesis	AC5	74493.10116368953	CMY	0.006622571460600028
CALVIN-PWY	Calvin-Benson-Bassham cycle	AC5	100786.0819660548	CMY	0.008960065021154387
CATECHOL-ORTHO-CLEAVAGE-PWY	catechol degradation to &beta;-ketoadipate	AC5	9.450592288035136	CMY	8.401747516858025e-07
CENTBENZCOA-PWY	benzoyl-CoA degradation II (anaerobic)	AC5	0.0	CMY	0.0
CENTFERM-PWY	pyruvate fermentation to butanoate	AC5	12684.58261734608	CMY	0.0011276823426463285
CHLOROPHYLL-SYN	chlorophyllide a biosynthesis I (aerobic, light-dependent)	AC5	0.0	CMY	0.0
COA-PWY	coenzyme A biosynthesis I	AC5	92932.1333841836	CMY	0.008261834783470668
COBALSYN-PWY	adenosylcobalamin salvage from cobinamide I	AC5	53606.837209379024	CMY	0.00476574480925103
CODH-PWY	reductive acetyl coenzyme A pathway	AC5	1758.295857107115	CMY	0.00015631568266948108
COLANSYN-PWY	colanic acid building blocks biosynthesis	AC5	57317.42296479104	CMY	0.005095622595811466
COMPLETE-ARO-PWY	superpathway of aromatic amino acid biosynthesis	AC5	79469.87693359196	CMY	0.007065015830141553
CRNFORCAT-PWY	creatinine degradation I	AC5	132.1407637095257	CMY	1.1747552952610272e-05
DAPLYSINESYN-PWY	L-lysine biosynthesis I	AC5	53175.81475951526	CMY	0.004727426133685713
DENITRIFICATION-PWY	nitrate reduction I (denitrification)	AC5	71.4508288583521	CMY	6.352107948812145e-06
DENOVOPURINE2-PWY	superpathway of purine nucleotides de novo biosynthesis II	AC5	87101.15157464887	CMY	0.007743449951642436
DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)	AC5	13.806518346475627	CMY	1.227424458685156e-06
DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	AC5	87165.4246037662	CMY	0.007749163940208752
ECASYN-PWY	enterobacterial common antigen biosynthesis	AC5	17.9681047392539	CMY	1.5973970178228695e-06
ENTBACSYN-PWY	enterobactin biosynthesis	AC5	41.47969048031609	CMY	3.6876195255428995e-06
FAO-PWY	fatty acid &beta;-oxidation I	AC5	7906.353233472217	CMY	0.0007028891060174856
FASYN-ELONG-PWY	fatty acid elongation -- saturated	AC5	98164.60471619204	CMY	0.00872701095106802
FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation (E. coli)	AC5	29474.282222482943	CMY	0.00262031701216691
FERMENTATION-PWY	mixed acid fermentation	AC5	49674.66831074967	CMY	0.004416167880387513
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	AC5	81914.05124824842	CMY	0.007282307348525344
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	AC5	3364.5202188620474	CMY	0.00029911193428618397
FUCCAT-PWY	fucose degradation	AC5	2280.6958332779845	CMY	0.00020275798563664066
GALACT-GLUCUROCAT-PWY	superpathway of hexuronide and hexuronate degradation	AC5	14497.391794162211	CMY	0.0012888443580592163
GALACTARDEG-PWY	D-galactarate degradation I	AC5	38.06529717893058	CMY	3.384073783993862e-06
GALACTUROCAT-PWY	D-galacturonate degradation I	AC5	34638.14148516151	CMY	0.003079393442673195
GALLATE-DEGRADATION-I-PWY	gallate degradation II	AC5	2.374578274982381	CMY	2.1110430454900242e-07
GALLATE-DEGRADATION-II-PWY	gallate degradation I	AC5	2.374578274982381	CMY	2.1110430454900242e-07
GLCMANNANAUT-PWY	superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	AC5	21929.52746878873	CMY	0.001949574665177647
GLUCARDEG-PWY	D-glucarate degradation I	AC5	1304.064109177908	CMY	0.00011593365851768323
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	AC5	38.06529717893058	CMY	3.384073783993862e-06
GLUCONEO-PWY	gluconeogenesis I	AC5	90292.2199051918	CMY	0.008027141699261331
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	AC5	705.5902969134052	CMY	6.272825389490845e-05
GLUCUROCAT-PWY	superpathway of &beta;-D-glucuronide and D-glucuronate degradation	AC5	12428.59047836843	CMY	0.001104924178370068
GLUTORN-PWY	L-ornithine biosynthesis	AC5	39109.08159682262	CMY	0.003476868107078377
GLYCOCAT-PWY	glycogen degradation I (bacterial)	AC5	87059.29965389884	CMY	0.007739729240172506
GLYCOGENSYNTH-PWY	glycogen biosynthesis I (from ADP-D-Glucose)	AC5	74608.72058653345	CMY	0.006632850236460556
GLYCOL-GLYOXDEG-PWY	superpathway of glycol metabolism and degradation	AC5	687.1613616122526	CMY	6.108988820643383e-05
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	AC5	88906.26189860137	CMY	0.007903927525107579
GLYCOLYSIS-E-D	superpathway of glycolysis and Entner-Doudoroff	AC5	23987.02954167778	CMY	0.00213249032173085
GLYCOLYSIS-TCA-GLYOX-BYPASS	superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	AC5	4461.798661043774	CMY	0.00039666197290729653
GLYOXYLATE-BYPASS	glyoxylate cycle	AC5	1911.8010621065605	CMY	0.00016996257310365742
GOLPDLCAT-PWY	superpathway of glycerol degradation to 1,3-propanediol	AC5	2405.7947982011906	CMY	0.00021387950993767023
HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	AC5	0.4207779030439684	CMY	3.7407916819395486e-08
HEME-BIOSYNTHESIS-II	heme biosynthesis I (aerobic)	AC5	11349.887392089182	CMY	0.0010090255224937809
HEMESYN2-PWY	heme biosynthesis II (anaerobic)	AC5	24012.05200776038	CMY	0.0021347148642343002
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	AC5	2241.367857410586	CMY	0.00019926165743290152
HISDEG-PWY	L-histidine degradation I	AC5	46905.88097556453	CMY	0.0041700176772139904
HISTSYN-PWY	L-histidine biosynthesis	AC5	56555.595548917314	CMY	0.005027894760301146
HOMOSER-METSYN-PWY	L-methionine biosynthesis I	AC5	7564.193482098701	CMY	0.0006724704851114633
HSERMETANA-PWY	L-methionine biosynthesis III	AC5	21132.849147247343	CMY	0.0018787485211039132
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	AC5	77316.02759482923	CMY	0.006873534727348168
KDO-NAGLIPASYN-PWY	superpathway of (Kdo)2-lipid A biosynthesis	AC5	1976.353533599212	CMY	0.00017570140460268502
KETOGLUCONMET-PWY	ketogluconate metabolism	AC5	1.998343561838977	CMY	1.7765635789585578e-07
LACTOSECAT-PWY	lactose and galactose degradation I	AC5	7156.937245469728	CMY	0.0006362646688987122
LEU-DEG2-PWY	L-leucine degradation I	AC5	6420.831699551166	CMY	0.0005708235541614208
LIPASYN-PWY	phospholipases	AC5	0.0	CMY	0.0
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	AC5	6.389455113723573	CMY	5.680341189172592e-07
MET-SAM-PWY	superpathway of S-adenosyl-L-methionine biosynthesis	AC5	11373.077673631284	CMY	0.0010110871804769345
METH-ACETATE-PWY	methanogenesis from acetate	AC5	4464.7929101605605	CMY	0.0003969281670707424
METHANOGENESIS-PWY	methanogenesis from H2 and CO2	AC5	149.79614918573313	CMY	1.3317148662200847e-05
METHGLYUT-PWY	superpathway of methylglyoxal degradation	AC5	17.336780726498947	CMY	1.5412711709464558e-06
METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation	AC5	2.9682055310737696	CMY	2.6387884155997336e-07
NAD-BIOSYNTHESIS-II	NAD salvage pathway II	AC5	228.8588319822468	CMY	2.034596419689205e-05
NADSYN-PWY	NAD biosynthesis II (from tryptophan)	AC5	1022.8404077620964	CMY	9.093236269368192e-05
NAGLIPASYN-PWY	lipid IVA biosynthesis	AC5	66163.37744785998	CMY	0.005882043952771895
NONMEVIPP-PWY	methylerythritol phosphate pathway I	AC5	85961.5619889127	CMY	0.00764213837581329
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	AC5	111222.85544641574	CMY	0.009887913064960572
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	AC5	56375.87363439588	CMY	0.005011917156961225
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	AC5	20.586336906454274	CMY	1.8301625941897988e-06
ORNDEG-PWY	superpathway of ornithine degradation	AC5	14.568952857868922	CMY	1.295206266085476e-06
P101-PWY	ectoine biosynthesis	AC5	0.0	CMY	0.0
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	AC5	1040.3935615291482	CMY	9.249286981937887e-05
P108-PWY	pyruvate fermentation to propanoate I	AC5	45077.37143588544	CMY	0.004007459871138706
P122-PWY	heterolactic fermentation	AC5	24207.7622794654	CMY	0.0021521138614527396
P124-PWY	Bifidobacterium shunt	AC5	33846.817622732415	CMY	0.0030090433197014163
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	AC5	1115.775961286549	CMY	9.919450153380997e-05
P161-PWY	acetylene degradation	AC5	38272.30772999282	CMY	0.0034024773964907483
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	AC5	2105.7669337186408	CMY	0.00018720648999800073
P163-PWY	L-lysine fermentation to acetate and butanoate	AC5	1978.2226070191664	CMY	0.0001758675686111018
P164-PWY	purine nucleobases degradation I (anaerobic)	AC5	12701.927695279996	CMY	0.001129224351454025
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	AC5	2.3655093201145045	CMY	2.102980580543976e-07
P221-PWY	octane oxidation	AC5	17.996536458738934	CMY	1.5999246491215535e-06
P23-PWY	reductive TCA cycle I	AC5	25119.07020946667	CMY	0.002233130785097565
P241-PWY	coenzyme B biosynthesis	AC5	150.62454469038948	CMY	1.3390794521233771e-05
P261-PWY	coenzyme M biosynthesis I	AC5	331.5328034096017	CMY	2.9473866006579382e-05
P281-PWY	3-phenylpropanoate degradation	AC5	3.9705066322070617	CMY	3.529852227362321e-07
P341-PWY	glycolysis V (Pyrococcus)	AC5	0.0	CMY	0.0
P381-PWY	adenosylcobalamin biosynthesis II (late cobalt incorporation)	AC5	92.75319892309632	CMY	8.245927186165642e-06
P4-PWY	superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	AC5	24162.53884092483	CMY	0.002148093415951741
P42-PWY	incomplete reductive TCA cycle	AC5	96331.19677546404	CMY	0.008564017668277678
P441-PWY	superpathway of N-acetylneuraminate degradation	AC5	30359.02503969851	CMY	0.002698972249225542
P461-PWY	hexitol fermentation to lactate, formate, ethanol and acetate	AC5	11025.574558920976	CMY	0.0009801935249034723
P562-PWY	myo-inositol degradation I	AC5	130.48047421425397	CMY	1.1599950212813478e-05
P621-PWY	nylon-6 oligomer degradation	AC5	0.0	CMY	0.0
PANTO-PWY	phosphopantothenate biosynthesis I	AC5	73003.94609519163	CMY	0.0064901828809465715
PANTOSYN-PWY	pantothenate and coenzyme A biosynthesis I	AC5	78975.88132439005	CMY	0.007021098726784913
PENTOSE-P-PWY	pentose phosphate pathway	AC5	35670.646658760976	CMY	0.003171185020534565
PEPTIDOGLYCANSYN-PWY	peptidoglycan biosynthesis I (meso-diaminopimelate containing)	AC5	93898.49973993396	CMY	0.008347746500772026
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	AC5	82107.87307789997	CMY	0.0072995384598288065
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	AC5	5086.956287825208	CMY	0.00045223961691491667
POLYAMSYN-PWY	superpathway of polyamine biosynthesis I	AC5	13631.849477099611	CMY	0.0012118960802002404
POLYISOPRENSYN-PWY	polyisoprenoid biosynthesis (E. coli)	AC5	79558.22701401392	CMY	0.007072870312127185
PPGPPMET-PWY	ppGpp biosynthesis	AC5	2212.149335717541	CMY	0.00019666407799450377
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	AC5	18.98943704946125	CMY	1.6881953079156013e-06
PRPP-PWY	superpathway of histidine, purine, and pyrimidine biosynthesis	AC5	54003.83288678839	CMY	0.004801038443186548
PWY-1269	CMP-3-deoxy-D-manno-octulosonate biosynthesis I	AC5	60374.02034506026	CMY	0.005367359632676601
PWY-1361	benzoyl-CoA degradation I (aerobic)	AC5	2.658276372768411	CMY	2.363255786868024e-07
PWY-1541	superpathway of taurine degradation	AC5	50.85370940130412	CMY	4.520986766367611e-06
PWY-1622	formaldehyde assimilation I (serine pathway)	AC5	311.55277626275165	CMY	2.769760544690705e-05
PWY-181	photorespiration	AC5	1614.8346956233784	CMY	0.00014356172587475674
PWY-1861	formaldehyde assimilation II (RuMP Cycle)	AC5	1338.8821288590532	CMY	0.00011902904345740106
PWY-1882	superpathway of C1 compounds oxidation to CO2	AC5	0.0	CMY	0.0
PWY-2941	L-lysine biosynthesis II	AC5	26587.652348400643	CMY	0.0023636903940938377
PWY-2942	L-lysine biosynthesis III	AC5	99004.13652570556	CMY	0.008801646847749686
PWY-3001	superpathway of L-isoleucine biosynthesis I	AC5	80275.69465537797	CMY	0.007136654483431328
PWY-3661	glycine betaine degradation I	AC5	331.5176687005365	CMY	2.947252050356294e-05
PWY-3781	aerobic respiration I (cytochrome c)	AC5	50217.25793723641	CMY	0.004464405079793305
PWY-3801	sucrose degradation II (sucrose synthase)	AC5	0.0	CMY	0.0
PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	AC5	0.0	CMY	0.0
PWY-4984	urea cycle	AC5	2607.826205902728	CMY	0.0002318404675819094
PWY-5005	biotin biosynthesis II	AC5	1655.760072267387	CMY	0.00014720006589743025
PWY-5022	4-aminobutanoate degradation V	AC5	6342.5803214643465	CMY	0.000563866865083171
PWY-5028	L-histidine degradation II	AC5	23.318096151926696	CMY	2.0730209331995088e-06
PWY-5088	L-glutamate degradation VIII (to propanoate)	AC5	110.36938152740696	CMY	9.812037689521792e-06
PWY-5097	L-lysine biosynthesis VI	AC5	96742.78206934802	CMY	0.008600608345512194
PWY-5100	pyruvate fermentation to acetate and lactate II	AC5	96668.30511737669	CMY	0.008593987209744011
PWY-5101	L-isoleucine biosynthesis II	AC5	82050.30471685303	CMY	0.007294420528383514
PWY-5103	L-isoleucine biosynthesis III	AC5	68687.62781950425	CMY	0.006106454377489303
PWY-5104	L-isoleucine biosynthesis IV	AC5	82553.6009979272	CMY	0.007339164478295653
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	AC5	86356.23746302036	CMY	0.007677225739477755
PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	AC5	42291.04476191168	CMY	0.0037597503890160625
PWY-5177	glutaryl-CoA degradation	AC5	4795.587599013702	CMY	0.0004263364133579128
PWY-5178	toluene degradation IV (aerobic) (via catechol)	AC5	0.9310533419405128	CMY	8.277232648809392e-08
PWY-5180	toluene degradation I (aerobic) (via o-cresol)	AC5	23.49679409890884	CMY	2.088907503972704e-06
PWY-5181	toluene degradation III (aerobic) (via p-cresol)	AC5	9.648451003116651	CMY	8.577647494072094e-07
PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	AC5	23.49679409890884	CMY	2.088907503972704e-06
PWY-5183	superpathway of aerobic toluene degradation	AC5	0.0	CMY	0.0
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	AC5	30575.85696999189	CMY	0.0027182490001041552
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	AC5	27706.57349245275	CMY	0.0024631645080655266
PWY-5198	factor 420 biosynthesis	AC5	100.36363636363636	CMY	8.922508842843527e-06
PWY-5265	peptidoglycan biosynthesis II (staphylococci)	AC5	305.81396167053003	CMY	2.7187414447439745e-05
PWY-5304	superpathway of sulfur oxidation (Acidianus ambivalens)	AC5	2277.72	CMY	0.00020249342867458076
PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	AC5	16573.77872009954	CMY	0.0014734389122134245
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	AC5	16197.807218709337	CMY	0.0014400143655613196
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	AC5	4510.720966996567	CMY	0.000401011254412946
PWY-5415	catechol degradation I (meta-cleavage pathway)	AC5	4.156194539603104	CMY	3.69493213635918e-07
PWY-5417	catechol degradation III (ortho-cleavage pathway)	AC5	8.823616286417423	CMY	7.844354508655742e-07
PWY-5419	catechol degradation to 2-oxopent-4-enoate II	AC5	3.3969409974680853	CMY	3.019942001574219e-07
PWY-5420	catechol degradation II (meta-cleavage pathway)	AC5	4.000972464082336	CMY	3.5569369030636697e-07
PWY-5430	meta cleavage pathway of aromatic compounds	AC5	0.9249320446790736	CMY	8.222813208737517e-08
PWY-5431	aromatic compounds degradation via &beta;-ketoadipate	AC5	8.823616286417423	CMY	7.844354508655742e-07
PWY-5484	glycolysis II (from fructose 6-phosphate)	AC5	77579.22504197809	CMY	0.006896933456556136
PWY-5505	L-glutamate and L-glutamine biosynthesis	AC5	32573.529125585403	CMY	0.0028958456687701328
PWY-5507	adenosylcobalamin biosynthesis I (early cobalt insertion)	AC5	1538.1935994112082	CMY	0.00013674819376836053
PWY-5509	adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I	AC5	47270.54309901614	CMY	0.004202436799707304
PWY-5529	superpathway of bacteriochlorophyll a biosynthesis	AC5	0.0	CMY	0.0
PWY-5531	chlorophyllide a biosynthesis II (anaerobic)	AC5	2.998546305996803	CMY	2.665761913408107e-07
PWY-5532	adenosine nucleotides degradation IV	AC5	26.097292406535743	CMY	2.320096508140827e-06
PWY-5647	2-nitrobenzoate degradation I	AC5	1.174705229621502	CMY	1.044334200990546e-07
PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	AC5	642.326170969852	CMY	5.710395864597066e-05
PWY-5654	2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate	AC5	1.011100201367971	CMY	8.988863710577222e-08
PWY-5655	L-tryptophan degradation IX	AC5	2.4887990001408773	CMY	2.2125873365488063e-07
PWY-5659	GDP-mannose biosynthesis	AC5	91559.70543228713	CMY	0.008139823455656735
PWY-5667	CDP-diacylglycerol biosynthesis I	AC5	92381.57956366196	CMY	0.00821288955280697
PWY-5676	acetyl-CoA fermentation to butanoate II	AC5	11214.72857492514	CMY	0.0009970096591290355
PWY-5677	succinate fermentation to butanoate	AC5	411.42518593802777	CMY	3.657644334846608e-05
PWY-5686	UMP biosynthesis	AC5	102002.25251760504	CMY	0.009068184783388755
PWY-5695	urate biosynthesis/inosine 5'-phosphate degradation	AC5	95425.92312936008	CMY	0.008483537203388082
PWY-5705	allantoin degradation to glyoxylate III	AC5	96.8697693188354	CMY	8.611897741727117e-06
PWY-5741	ethylmalonyl-CoA pathway	AC5	248.1984263240743	CMY	2.206528912157646e-05
PWY-5747	2-methylcitrate cycle II	AC5	893.8837898478944	CMY	7.946788606278584e-05
PWY-5837	1,4-dihydroxy-2-naphthoate biosynthesis I	AC5	1102.7538321753186	CMY	9.803681069719435e-05
PWY-5838	superpathway of menaquinol-8 biosynthesis I	AC5	3639.100885075323	CMY	0.0003235226522626151
PWY-5840	superpathway of menaquinol-7 biosynthesis	AC5	3631.922826774952	CMY	0.00032288450989372507
PWY-5845	superpathway of menaquinol-9 biosynthesis	AC5	2640.869833840383	CMY	0.00023477810588553886
PWY-5850	superpathway of menaquinol-6 biosynthesis I	AC5	2640.869833840383	CMY	0.00023477810588553886
PWY-5855	ubiquinol-7 biosynthesis (prokaryotic)	AC5	3935.1833379704326	CMY	0.00034984491797442817
PWY-5856	ubiquinol-9 biosynthesis (prokaryotic)	AC5	3935.1833379704326	CMY	0.00034984491797442817
PWY-5857	ubiquinol-10 biosynthesis (prokaryotic)	AC5	3935.1833379704326	CMY	0.00034984491797442817
PWY-5860	superpathway of demethylmenaquinol-6 biosynthesis I	AC5	1783.3831517346284	CMY	0.00015854598854785708
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis	AC5	2469.580618264699	CMY	0.0002195501847376806
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	AC5	1783.3831517346284	CMY	0.00015854598854785708
PWY-5863	superpathway of phylloquinol biosynthesis	AC5	1258.0295271310729	CMY	0.0001118411008915198
PWY-5896	superpathway of menaquinol-10 biosynthesis	AC5	2640.869833840383	CMY	0.00023477810588553886
PWY-5897	superpathway of menaquinol-11 biosynthesis	AC5	3206.5591977515787	CMY	0.00028506891373862033
PWY-5898	superpathway of menaquinol-12 biosynthesis	AC5	3206.5591977515787	CMY	0.00028506891373862033
PWY-5899	superpathway of menaquinol-13 biosynthesis	AC5	3206.5591977515787	CMY	0.00028506891373862033
PWY-5910	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	AC5	14564.20224041316	CMY	0.0012947839275992098
PWY-5913	TCA cycle VI (obligate autotrophs)	AC5	49957.47866833939	CMY	0.00444131023281583
PWY-5918	superpathay of heme biosynthesis from glutamate	AC5	18207.341011446308	CMY	0.0016186655552285058
PWY-5920	superpathway of heme biosynthesis from glycine	AC5	11401.40501231438	CMY	0.0010136055321334886
